"All","Όλα",module,Magento_AdminGws
"None","Κανένα",module,Magento_AdminGws
"Allowed Scopes","Επιτρεπόμενο εύρος",module,Magento_AdminGws
"You need more permissions to delete this item(s): %1.","Χρειάζεστε περισσότερα δικαιώματα για τη διαγραφή στοιχείου(ων): %1.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Χρειάζεστε περισσότερα δικαιώματα να εφαρμόσει κάποιες από τις ενημερωμένες εκδόσεις του κανόνα.",module,Magento_AdminGws
"Please assign this entity to a store view.","Παρακαλώ αντιστοιχίσετε αυτή την οντότητα στην προβολή ενός καταστήματος.",module,Magento_AdminGws
"You can create orders only in an active store.","Μπορείτε να δημιουργήσετε παραγγελίες μόνο σε ένα ενεργό χώρο αποθήκευσης.",module,Magento_AdminGws
"Please assign this item to a store view.","Παρακαλώ εκχωρήστε αυτό το στοιχείο σε μία προβολή καταστήματος.",module,Magento_AdminGws
"You need more permissions to save this item.","Χρειάζεστε περισσότερα δικαιώματα για να αποθηκεύσετε αυτό το στοιχείο.",module,Magento_AdminGws
"You need more permissions to delete this item.","Χρειάζεστε περισσότερα δικαιώματα για να διαγράψετε αυτό το στοιχείο.",module,Magento_AdminGws
"You need more permissions to view this item.","Χρειάζεστε περισσότερα δικαιώματα για να προβάλετε αυτό το στοιχείο.",module,Magento_AdminGws
"Please specify at least one website or one store group.","Παρακαλώ καθορίστε τουλάχιστον μία ιστοσελίδα ή ομάδα καταστήματος.",module,Magento_AdminGws
"You need more permissions to set All Scopes to a Role.","Χρειάζεστε περισσότερα δικαιώματα για να ορίσετε Όλα τα Πεδία σε ένα Ρόλο.",module,Magento_AdminGws
"Incorrect website ID: %1","Εσφαλμένο ID ιστοσελίδας: %1",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Χρειάζεστε περισσότερα δικαιώματα για να έχετε πρόσβαση στην ιστοσελίδα ""%1"".",module,Magento_AdminGws
"Incorrect store ID: %1","Εσφαλμένο ID καταστήματος: %1",module,Magento_AdminGws
"You need more permissions to save this setting.","Χρειάζεστε περισσότερα δικαιώματα για να αποθηκεύσετε αυτή τη ρύθμιση.",module,Magento_AdminGws
"Role Scopes","Πεδία Ρόλων",module,Magento_AdminGws
"Custom","Προσαρμοσμένο",module,Magento_AdminGws
"Read Details","Διαβάστε Λεπτομέρειες",module,Magento_AdminNotification
"Mark as Read","Σήμανση ως αναγνωσμένο",module,Magento_AdminNotification
"Are you sure?","Είστε σίγουροι;",module,Magento_AdminNotification
"Remove","Διαγραφή",module,Magento_AdminNotification
"Messages Inbox","Εισερχόμενα μηνύματα",module,Magento_AdminNotification
"You have %1 new system messages","Έχετε %1 νέo(α) μήνυμα(τα) συστήματος",module,Magento_AdminNotification
"You have %1 new system message","Έχετε %1 νέο μήνυμα συστήματος",module,Magento_AdminNotification
"Incoming Message","Εισερχόμενο μήνυμα",module,Magento_AdminNotification
"close","κλείσιμο",module,Magento_AdminNotification
"Notifications","Ειδοποιήσεις",module,Magento_AdminNotification
"The message has been marked as Read.","Το μήνυμα αυτό έχει επισημανθεί ως αναγνωσμένο.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Δεν μπορούσαμε να σημάνουμε την ειδοποίηση σαν Αναγνωσμένη εξαιτίας ενός σφάλματος.",module,Magento_AdminNotification
"Please select messages.","Παρακαλώ επιλέξτε μηνύματα.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Συνολικά %1 εγγραφή(ες) έχουν σημανθεί ως Αναγνωσμένα.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Σύνολο εγγραφών %1 έχουν αφαιρεθεί.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Δεν μπορούσαμε να αφαιρέσουμε τα μηνύματα εξαιτίας ενός σφάλματος.",module,Magento_AdminNotification
"The message has been removed.","Το μήνυμα έχει αφαιρεθεί.",module,Magento_AdminNotification
"1 Hour","1 ώρα",module,Magento_AdminNotification
"2 Hours","2 ώρες",module,Magento_AdminNotification
"6 Hours","6 ώρες",module,Magento_AdminNotification
"12 Hours","12 ώρες",module,Magento_AdminNotification
"24 Hours","24 ώρες",module,Magento_AdminNotification
"critical","κρίσιμη",module,Magento_AdminNotification
"major","σημαντικά",module,Magento_AdminNotification
"minor","μικρότερα",module,Magento_AdminNotification
"notice","ανακοίνωση",module,Magento_AdminNotification
"Wrong message type","Λάθος τύπος μηνύματος",module,Magento_AdminNotification
"Wrong notification ID specified.","Δόθηκε λάθος αναγνωριστικό ειδοποίησης.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","{{base_url}} δεν συνιστάται να χρησιμοποιήσετε σε ένα περιβάλλον παραγωγής, για να δηλώσετε το μη ασφαλές Base URL / ασφαλές Base URL. Σας συνιστούμε την αλλαγή αυτής της τιμής στο Magento σας <a href=""%1"">configuration</a>.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1.","Ένα ή περισσότερα από τα Είδη της Cache δεν είναι ενημερωμένα: %1.",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Παρακαλούμε πηγαίνετε στο <a href=""%1"">Διαχείριση Cache</a> και ανανεώστε τα είδη της cache.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Δεν ήμασταν σε θέση να συγχρονίσουμε ένα ή περισσότερα αρχεία πολυμέσων. Παρακαλώ ανατρέξτε στο αρχείο καταγραφής για λεπτομέρειες.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Συγχρονισμός των αποθηκών μέσων έχει ολοκληρωθεί.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Ο Διακομιστής web έχει ρυθμιστεί εσφαλμένα και επιτρέπει την μη εξουσιοδοτημένη πρόσβαση σε ευαίσθητα αρχεία. Παρακαλώ επικοινωνήστε με τον πάροχό σας.",module,Magento_AdminNotification
"System Messages:","Μηνύματα Συστήματος:",module,Magento_AdminNotification
"Critical System Messages","Κρίσιμα μηνύματα συστήματος",module,Magento_AdminNotification
